country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","08-02-2026 09:00:00",22.977134,72.553024,PM2.5,52,192,106
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","08-02-2026 09:00:00",22.977134,72.553024,PM10,95,198,148
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","08-02-2026 09:00:00",22.977134,72.553024,SO2,2,110,62
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","08-02-2026 09:00:00",23.002657,72.591912,PM2.5,62,145,93
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","08-02-2026 09:00:00",23.002657,72.591912,CO,12,32,19
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","08-02-2026 09:00:00",21.613267,73.010555,NO2,18,19,19
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","08-02-2026 09:00:00",21.755417,72.139056,SO2,10,31,21
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","08-02-2026 09:00:00",23.163798,72.677768,PM2.5,17,86,31
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","08-02-2026 09:00:00",23.221714,72.654328,NO2,NA,NA,NA
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","08-02-2026 09:00:00",23.221714,72.654328,NH3,NA,NA,NA
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","08-02-2026 09:00:00",23.593150,72.372792,NH3,2,4,2
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","08-02-2026 09:00:00",28.6514781,77.1473105,PM2.5,148,312,230
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","08-02-2026 09:00:00",28.6514781,77.1473105,SO2,8,19,15
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","08-02-2026 09:00:00",28.6514781,77.1473105,CO,13,63,33
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","08-02-2026 09:00:00",28.710508,77.249485,SO2,NA,NA,NA
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","08-02-2026 09:00:00",28.531346,77.190156,PM2.5,70,160,104
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","08-02-2026 09:00:00",28.531346,77.190156,PM10,94,156,127
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","08-02-2026 09:00:00",28.806223,76.141105,PM2.5,65,500,282
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","08-02-2026 09:00:00",28.206800,76.799700,NO2,20,65,50
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","08-02-2026 09:00:00",28.39072,77.30059,PM10,130,136,133
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","08-02-2026 09:00:00",28.674045,77.131023,PM2.5,92,302,206
India,Delhi,Delhi,"Pusa, Delhi - DPCC","08-02-2026 09:00:00",28.639652,77.146275,SO2,12,60,22
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","08-02-2026 09:00:00",28.563262,77.186937,CO,42,116,55
India,Delhi,Delhi,"Rohini, Delhi - DPCC","08-02-2026 09:00:00",28.732528,77.119920,PM10,120,181,153
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","08-02-2026 09:00:00",28.570173,76.933762,OZONE,5,159,12
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","08-02-2026 09:00:00",28.567890,77.250515,NO2,64,121,87
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","08-02-2026 09:00:00",28.6573814,77.1585447,CO,13,53,23
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","08-02-2026 09:00:00",28.6573814,77.1585447,OZONE,23,286,50
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","08-02-2026 09:00:00",22.248853,70.776774,PM10,64,216,110
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","08-02-2026 09:00:00",22.248853,70.776774,OZONE,10,41,18
India,Gujarat,Surat,"Science Center, Surat - SMC","08-02-2026 09:00:00",21.170046,72.795405,NO2,3,24,13
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","08-02-2026 09:00:00",29.536400,75.015800,PM10,NA,NA,NA
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","08-02-2026 09:00:00",30.1480566,77.2893471,PM2.5,20,300,153
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","08-02-2026 09:00:00",30.943887,76.801991,NH3,5,7,6
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","08-02-2026 09:00:00",30.943887,76.801991,SO2,22,116,71
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","08-02-2026 09:00:00",30.943887,76.801991,OZONE,11,100,32
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","08-02-2026 09:00:00",34.06313,74.96017,PM2.5,14,36,24
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","08-02-2026 09:00:00",34.066206,74.819820,PM2.5,13,31,23
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","08-02-2026 09:00:00",23.80569,86.44268,PM2.5,18,281,81
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","08-02-2026 09:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","08-02-2026 09:00:00",16.172806,75.659694,CO,8,38,28
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","08-02-2026 09:00:00",15.888653,74.541751,SO2,30,31,30
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","08-02-2026 09:00:00",12.9135218,77.5950804,PM2.5,79,232,102
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","08-02-2026 09:00:00",12.9135218,77.5950804,OZONE,22,23,23
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","08-02-2026 09:00:00",12.9352049,77.6814488,OZONE,14,54,33
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","08-02-2026 09:00:00",12.951913,77.539784,CO,10,47,24
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","08-02-2026 09:00:00",12.951913,77.539784,OZONE,58,148,108
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","08-02-2026 09:00:00",13.029152,77.585901,NO2,31,52,46
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","08-02-2026 09:00:00",13.0246342,77.5080115,CO,28,51,40
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","08-02-2026 09:00:00",13.0246342,77.5080115,OZONE,26,27,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","08-02-2026 09:00:00",12.917348,77.622813,PM2.5,62,104,82
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","08-02-2026 09:00:00",11.55358,76.55521,PM10,37,147,64
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","08-02-2026 09:00:00",11.55358,76.55521,NH3,2,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","08-02-2026 09:00:00",11.55358,76.55521,CO,15,24,22
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","08-02-2026 09:00:00",13.428828,77.731418,NH3,4,22,7
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","08-02-2026 09:00:00",13.428828,77.731418,SO2,12,32,19
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","08-02-2026 09:00:00",13.328028,75.797056,PM10,NA,NA,NA
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","08-02-2026 09:00:00",28.1485564,77.3320667,PM2.5,48,69,58
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","08-02-2026 09:00:00",28.1485564,77.3320667,PM10,53,79,65
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","08-02-2026 09:00:00",28.1485564,77.3320667,SO2,10,126,20
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","08-02-2026 09:00:00",28.3153,76.9143,OZONE,3,80,3
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","08-02-2026 09:00:00",30.7057778,76.8531805555555,OZONE,3,15,11
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","08-02-2026 09:00:00",29.432304,76.972765,NO2,31,32,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","08-02-2026 09:00:00",29.432304,76.972765,NH3,2,3,3
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","08-02-2026 09:00:00",29.432304,76.972765,CO,24,26,25
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","08-02-2026 09:00:00",28.52123,76.37138,PM10,48,500,114
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","08-02-2026 09:00:00",28.4417,77.3217,NO2,36,39,37
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","08-02-2026 09:00:00",28.4417,77.3217,SO2,6,6,6
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","08-02-2026 09:00:00",29.503664,75.467934,OZONE,58,83,62
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","08-02-2026 09:00:00",28.4227,77.0667,NH3,9,14,12
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","08-02-2026 09:00:00",28.4501238,77.0263051,PM10,113,454,150
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","08-02-2026 09:00:00",28.4501238,77.0263051,NO2,9,46,27
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","08-02-2026 09:00:00",29.8006,76.4155,NO2,28,32,31
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","08-02-2026 09:00:00",29.695300,77.002700,SO2,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","08-02-2026 09:00:00",29.966942,76.875879,SO2,1,17,5
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","08-02-2026 09:00:00",27.9002,76.9938,NO2,20,23,22
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","08-02-2026 09:00:00",28.360699,76.936090,SO2,15,40,25
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","08-02-2026 09:00:00",28.4501238,77.0263051,OZONE,4,31,12
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","08-02-2026 09:00:00",29.140560,75.744941,NO2,26,27,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","08-02-2026 09:00:00",29.140560,75.744941,NH3,10,11,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB","08-02-2026 09:00:00",29.307814,76.337619,OZONE,11,30,14
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","08-02-2026 09:00:00",13.003872,77.664217,PM2.5,39,41,41
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","08-02-2026 09:00:00",13.003872,77.664217,NO2,37,38,38
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","08-02-2026 09:00:00",13.0270199,77.494094,PM10,86,110,98
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","08-02-2026 09:00:00",12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","08-02-2026 09:00:00",12.938539,77.590100,OZONE,17,53,37
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","08-02-2026 09:00:00",12.920984,77.584908,SO2,13,20,16
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","08-02-2026 09:00:00",12.7816279,77.6299145,PM10,77,129,111
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","08-02-2026 09:00:00",23.108440,77.511428,OZONE,14,75,19
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","08-02-2026 09:00:00",22.624758,75.675238,NO2,34,54,43
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","08-02-2026 09:00:00",23.8640158,78.80289321,NO2,8,48,29
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","08-02-2026 09:00:00",23.8640158,78.80289321,CO,12,50,23
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","08-02-2026 09:00:00",24.58434363,80.8549414,NO2,12,13,12
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","08-02-2026 09:00:00",24.58434363,80.8549414,CO,11,12,11
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","08-02-2026 09:00:00",24.108970,82.645580,PM10,95,273,152
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","08-02-2026 09:00:00",8.563700,76.886500,CO,50,96,70
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","08-02-2026 09:00:00",8.5149093,76.9435879,SO2,9,23,16
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","08-02-2026 09:00:00",10.532400,76.215900,NO2,8,10,9
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","08-02-2026 09:00:00",23.264759,77.381568,NO2,16,54,27
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","08-02-2026 09:00:00",23.210494,77.425409,PM2.5,68,305,152
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","08-02-2026 09:00:00",23.210494,77.425409,NO2,27,84,53
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","08-02-2026 09:00:00",23.210494,77.425409,CO,9,69,33
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","08-02-2026 09:00:00",23.1633321,75.800225,CO,35,110,84
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","08-02-2026 09:00:00",19.10122,74.73339,SO2,17,31,24
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","08-02-2026 09:00:00",20.719516,77.000253,NO2,10,112,40
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","08-02-2026 09:00:00",20.719516,77.000253,SO2,12,24,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","08-02-2026 09:00:00",20.939198,77.765701,PM2.5,13,61,49
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","08-02-2026 09:00:00",20.939198,77.765701,NH3,1,9,2
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","08-02-2026 09:00:00",22.7289,75.8076,CO,1,42,35
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","08-02-2026 09:00:00",22.4310,75.5213,PM2.5,57,324,161
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","08-02-2026 09:00:00",22.4310,75.5213,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","08-02-2026 09:00:00",22.4310,75.5213,OZONE,3,44,4
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","08-02-2026 09:00:00",22.6780,75.8559,CO,2,52,44
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","08-02-2026 09:00:00",22.7084,75.8815,PM10,47,146,99
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","08-02-2026 09:00:00",22.7084,75.8815,SO2,1,4,2
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","08-02-2026 09:00:00",22.7084,75.8815,OZONE,6,10,8
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","08-02-2026 09:00:00",23.163174,79.973061,OZONE,5,22,6
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","08-02-2026 09:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","08-02-2026 09:00:00",23.168606,79.932247,PM10,65,205,106
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","08-02-2026 09:00:00",23.168606,79.932247,CO,65,121,76
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","08-02-2026 09:00:00",23.218135,79.957770,NO2,20,109,50
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","08-02-2026 09:00:00",23.50016,80.23284,OZONE,9,97,13
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","08-02-2026 09:00:00",16.802639,75.722694,PM2.5,30,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","08-02-2026 09:00:00",16.802639,75.722694,OZONE,16,17,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","08-02-2026 09:00:00",16.7602,77.1428,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","08-02-2026 09:00:00",11.875000,75.373200,PM2.5,88,101,94
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","08-02-2026 09:00:00",11.875000,75.373200,OZONE,28,33,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","08-02-2026 09:00:00",8.8787,76.6073,NO2,8,10,9
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","08-02-2026 09:00:00",23.233584,77.400574,NH3,6,7,7
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","08-02-2026 09:00:00",23.81748678,79.446246,PM2.5,13,53,29
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","08-02-2026 09:00:00",22.9682591,76.064118,SO2,20,106,52
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","08-02-2026 09:00:00",26.203442,78.193251,CO,1,115,44
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","08-02-2026 09:00:00",26.203442,78.193251,OZONE,19,92,19
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","08-02-2026 09:00:00",13.328028,75.797056,SO2,3,9,6
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","08-02-2026 09:00:00",13.328028,75.797056,OZONE,21,57,27
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","08-02-2026 09:00:00",15.459706,75.008381,SO2,8,12,9
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","08-02-2026 09:00:00",15.3714823,75.1160168,CO,19,30,26
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","08-02-2026 09:00:00",12.415911,75.735050,PM2.5,24,59,38
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","08-02-2026 09:00:00",12.415911,75.735050,SO2,6,7,7
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","08-02-2026 09:00:00",13.940000,75.555917,PM2.5,33,50,41
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","08-02-2026 09:00:00",19.23241,72.86895,CO,42,97,48
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-02-2026 09:00:00",19.2243333,72.8658113,PM2.5,35,48,41
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-02-2026 09:00:00",19.2243333,72.8658113,CO,13,18,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-02-2026 09:00:00",18.9767,72.8380,PM2.5,70,179,119
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-02-2026 09:00:00",18.9767,72.8380,SO2,1,4,2
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","08-02-2026 09:00:00",19.11074,72.86084,SO2,10,31,22
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-02-2026 09:00:00",19.0364585,72.8954371,PM2.5,59,95,77
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-02-2026 09:00:00",19.10078,72.87462,PM2.5,95,303,165
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-02-2026 09:00:00",19.10078,72.87462,PM10,113,214,146
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-02-2026 09:00:00",19.309073,73.057223,OZONE,13,90,13
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","08-02-2026 09:00:00",19.786089,72.757971,CO,16,68,37
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","08-02-2026 09:00:00",19.962900,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","08-02-2026 09:00:00",19.9775302,79.2337086,OZONE,17,19,17
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","08-02-2026 09:00:00",20.918946,74.776388,PM10,94,190,132
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","08-02-2026 09:00:00",20.918946,74.776388,NO2,8,65,29
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","08-02-2026 09:00:00",21.001264,75.565602,PM2.5,76,251,119
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","08-02-2026 09:00:00",21.001264,75.565602,NO2,3,37,12
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","08-02-2026 09:00:00",19.04946,72.9230,PM2.5,61,170,96
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","08-02-2026 09:00:00",19.04946,72.9230,NH3,8,12,10
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-02-2026 09:00:00",19.083694,72.920967,PM2.5,71,207,108
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-02-2026 09:00:00",19.083694,72.920967,NO2,36,83,62
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-02-2026 09:00:00",19.083694,72.920967,OZONE,2,73,2
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","08-02-2026 09:00:00",19.205800,72.868200,CO,20,20,20
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-02-2026 09:00:00",19.0632143,72.8456324,PM2.5,56,261,125
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-02-2026 09:00:00",19.1653323,72.922099,NO2,16,72,35
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","08-02-2026 09:00:00",19.296481,72.840923,CO,20,68,56
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","08-02-2026 09:00:00",19.296481,72.840923,OZONE,1,43,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","08-02-2026 09:00:00",19.053536,72.84643,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","08-02-2026 09:00:00",19.053536,72.84643,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","08-02-2026 09:00:00",19.053536,72.84643,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","08-02-2026 09:00:00",19.065931,72.862131,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","08-02-2026 09:00:00",19.065931,72.862131,CO,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","08-02-2026 09:00:00",19.854616,75.905894,PM10,54,162,77
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","08-02-2026 09:00:00",19.854616,75.905894,SO2,7,18,12
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","08-02-2026 09:00:00",19.854616,75.905894,OZONE,18,47,22
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-02-2026 09:00:00",16.6870449,74.2505872,NO2,17,108,44
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","08-02-2026 09:00:00",18.39963,76.57452,NO2,10,75,28
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","08-02-2026 09:00:00",18.39963,76.57452,OZONE,18,59,34
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-02-2026 09:00:00",19.1653323,72.922099,SO2,6,24,15
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-02-2026 09:00:00",19.1653323,72.922099,OZONE,6,80,33
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","08-02-2026 09:00:00",19.19709,72.82204,PM2.5,64,146,103
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","08-02-2026 09:00:00",18.96702,72.84214,SO2,23,43,31
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","08-02-2026 09:00:00",19.8389439,75.244448,SO2,13,22,16
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","08-02-2026 09:00:00",19.16485,73.23409,NO2,22,34,28
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-02-2026 09:00:00",19.309073,73.057223,SO2,6,15,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-02-2026 09:00:00",19.000084,72.856730,PM2.5,70,161,101
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-02-2026 09:00:00",19.000084,72.856730,PM10,82,189,122
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","08-02-2026 09:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-02-2026 09:00:00",18.664282,73.763966,NO2,18,153,86
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-02-2026 09:00:00",18.664282,73.763966,CO,59,102,87
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-02-2026 09:00:00",18.664282,73.763966,OZONE,1,61,4
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-02-2026 09:00:00"," 16.5038",74.3623,NH3,1,6,3
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-02-2026 09:00:00"," 16.5038",74.3623,OZONE,8,48,14
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-02-2026 09:00:00",17.6336264,75.9132495,NO2,7,65,22
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-02-2026 09:00:00",17.6336264,75.9132495,NH3,6,21,11
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-02-2026 09:00:00",17.6336264,75.9132495,SO2,5,12,7
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-02-2026 09:00:00",17.6336264,75.9132495,OZONE,18,70,26
